concept,vec_type,layer,coeff_first,coeff_second,logit_first,logit_second,logit_diff,expected_stronger,is_correct,region_first_tokens,region_second_tokens
Dust,avg,26,5.0,10.0,13.0625,14.4375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,10.0,5.0,13.0,14.4375,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,26,6.0,12.0,13.0,14.375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,12.0,6.0,12.9375,14.375,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,26,4.0,16.0,12.9375,14.25,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,16.0,4.0,12.875,14.3125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,26,2.0,14.0,13.0625,14.375,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,14.0,2.0,12.875,14.375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,26,1.0,9.0,13.125,14.5625,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,9.0,1.0,13.0625,14.5625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,26,8.0,16.0,12.875,14.1875,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,26,16.0,8.0,12.8125,14.1875,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,2.0,4.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,3.0,7.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,5.0,10.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,4.0,16.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,16.0,4.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,14.0,2.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,26,8.0,16.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,26,16.0,8.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,2.0,4.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,4.0,2.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,3.0,7.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,7.0,3.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,4.0,8.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,8.0,4.0,13.3125,14.75,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,5.0,10.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,10.0,5.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,6.0,12.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,12.0,6.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,4.0,16.0,13.25,14.6875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,2.0,14.0,13.25,14.6875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,1.0,9.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,9.0,1.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,29,8.0,16.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,29,16.0,8.0,13.3125,14.75,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,29,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,29,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,avg,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,avg,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Dust,last,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Dust,last,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,2.0,4.0,15.0625,16.75,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,4.0,2.0,16.0,17.875,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,3.0,7.0,16.75,17.25,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,7.0,3.0,16.75,18.875,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,4.0,8.0,17.0,17.875,-0.875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,8.0,4.0,16.5,18.5,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,5.0,10.0,17.0,18.125,-1.125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,10.0,5.0,16.75,18.5,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,6.0,12.0,16.75,18.125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,12.0,6.0,17.0,18.75,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,4.0,16.0,17.625,18.0,-0.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,16.0,4.0,16.25,17.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,2.0,14.0,17.75,17.5,0.25,SECOND,False,"(62, 75)","(75, 88)"
Illusions,avg,5,14.0,2.0,15.4375,16.5,-1.0625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,1.0,9.0,17.25,17.0,0.25,SECOND,False,"(62, 75)","(75, 88)"
Illusions,avg,5,9.0,1.0,15.5625,17.125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,5,8.0,16.0,16.25,17.625,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,5,16.0,8.0,16.875,18.375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,2.0,4.0,14.0,15.5,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,4.0,2.0,14.875,16.75,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,3.0,7.0,16.25,17.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,7.0,3.0,16.125,17.625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,4.0,8.0,17.0,18.375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,8.0,4.0,16.25,18.0,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,5.0,10.0,17.125,18.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,10.0,5.0,16.0,17.625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,6.0,12.0,17.0,18.125,-1.125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,12.0,6.0,15.75,17.25,-1.5,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,4.0,16.0,16.625,17.5,-0.875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,16.0,4.0,15.3125,16.75,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,2.0,14.0,16.75,17.625,-0.875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,14.0,2.0,15.1875,16.25,-1.0625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,1.0,9.0,16.75,17.375,-0.625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,9.0,1.0,15.6875,16.5,-0.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,5,8.0,16.0,16.875,17.875,-1.0,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,5,16.0,8.0,15.875,17.125,-1.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,2.0,4.0,13.125,15.4375,-2.3125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,4.0,2.0,13.5625,15.875,-2.3125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,3.0,7.0,12.3125,14.6875,-2.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,7.0,3.0,12.5,14.6875,-2.1875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,4.0,8.0,12.0625,14.4375,-2.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,8.0,4.0,11.875,14.0,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,5.0,10.0,12.4375,14.6875,-2.25,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,10.0,5.0,11.8125,13.6875,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,6.0,12.0,12.75,14.6875,-1.9375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,12.0,6.0,12.4375,14.4375,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,4.0,16.0,14.25,15.4375,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,16.0,4.0,13.1875,15.3125,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,2.0,14.0,14.5625,16.125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,14.0,2.0,13.3125,15.125,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,1.0,9.0,13.125,14.875,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,9.0,1.0,13.1875,15.0,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,8,8.0,16.0,13.375,14.625,-1.25,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,8,16.0,8.0,13.625,15.375,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,2.0,4.0,14.0,16.25,-2.25,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,4.0,2.0,13.9375,16.0,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,3.0,7.0,14.0,16.375,-2.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,7.0,3.0,13.6875,15.9375,-2.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,4.0,8.0,14.0625,16.5,-2.4375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,8.0,4.0,13.5,15.75,-2.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,5.0,10.0,14.125,16.5,-2.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,10.0,5.0,13.0,15.125,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,6.0,12.0,13.75,15.9375,-2.1875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,12.0,6.0,12.8125,14.625,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,4.0,16.0,14.9375,16.75,-1.8125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,16.0,4.0,13.375,15.0625,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,2.0,14.0,15.375,16.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,14.0,2.0,13.625,15.4375,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,1.0,9.0,14.75,16.5,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,9.0,1.0,13.5,15.5,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,8,8.0,16.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,8,16.0,8.0,13.3125,14.4375,-1.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,2.0,4.0,14.3125,15.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,4.0,2.0,14.1875,16.25,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,3.0,7.0,14.5625,15.9375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,7.0,3.0,14.4375,16.125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,4.0,8.0,14.625,16.0,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,8.0,4.0,14.5625,16.125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,5.0,10.0,14.75,16.125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,10.0,5.0,14.8125,16.125,-1.3125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,6.0,12.0,14.8125,16.125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,12.0,6.0,14.9375,16.125,-1.1875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,4.0,16.0,14.875,16.125,-1.25,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,16.0,4.0,14.8125,16.0,-1.1875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,2.0,14.0,14.75,15.75,-1.0,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,14.0,2.0,14.625,16.0,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,1.0,9.0,14.625,15.5625,-0.9375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,9.0,1.0,14.25,16.0,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,11,8.0,16.0,15.0,16.125,-1.125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,11,16.0,8.0,15.0,16.0,-1.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,2.0,4.0,14.375,16.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,4.0,2.0,14.125,16.25,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,3.0,7.0,15.125,16.875,-1.75,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,7.0,3.0,14.6875,16.75,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,4.0,8.0,15.1875,17.0,-1.8125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,8.0,4.0,14.9375,16.875,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,5.0,10.0,15.5625,17.25,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,10.0,5.0,15.1875,17.125,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,6.0,12.0,15.75,17.375,-1.625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,12.0,6.0,15.4375,17.25,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,4.0,16.0,16.0,17.5,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,16.0,4.0,15.4375,17.375,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,2.0,14.0,15.9375,17.25,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,14.0,2.0,15.125,17.25,-2.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,1.0,9.0,15.1875,16.375,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,9.0,1.0,14.75,16.75,-2.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,11,8.0,16.0,16.125,17.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,11,16.0,8.0,15.75,17.625,-1.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,2.0,4.0,13.625,15.0625,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,4.0,2.0,13.8125,15.1875,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,3.0,7.0,13.75,14.9375,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,7.0,3.0,14.0625,15.4375,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,4.0,8.0,13.9375,14.9375,-1.0,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,8.0,4.0,14.25,15.5,-1.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,5.0,10.0,14.0625,14.875,-0.8125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,10.0,5.0,14.375,15.625,-1.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,6.0,12.0,14.25,14.9375,-0.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,12.0,6.0,14.5625,15.6875,-1.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,4.0,16.0,14.125,14.6875,-0.5625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,16.0,4.0,14.6875,15.9375,-1.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,2.0,14.0,13.8125,14.5,-0.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,14.0,2.0,14.5,15.875,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,1.0,9.0,13.5625,14.625,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,9.0,1.0,14.1875,15.5625,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,last,14,8.0,16.0,14.5625,15.0625,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,last,14,16.0,8.0,14.875,15.75,-0.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,2.0,4.0,13.625,14.75,-1.125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,4.0,2.0,13.4375,14.8125,-1.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,3.0,7.0,13.9375,14.75,-0.8125,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,7.0,3.0,14.0,15.125,-1.125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,4.0,8.0,14.0625,14.8125,-0.75,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,8.0,4.0,14.125,15.125,-1.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,5.0,10.0,14.25,14.9375,-0.6875,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,10.0,5.0,14.375,15.25,-0.875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,6.0,12.0,14.375,15.0,-0.625,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,12.0,6.0,14.5,15.1875,-0.6875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,4.0,16.0,14.0625,14.5625,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,16.0,4.0,14.3125,15.0625,-0.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,2.0,14.0,14.125,14.5625,-0.4375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,14.0,2.0,14.375,15.375,-1.0,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,1.0,9.0,14.0625,14.5625,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,9.0,1.0,14.125,15.375,-1.25,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,14,8.0,16.0,14.375,14.875,-0.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,14,16.0,8.0,14.5,14.875,-0.375,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,17,2.0,4.0,13.125,14.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,17,4.0,2.0,13.125,14.8125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,17,3.0,7.0,13.125,14.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,17,7.0,3.0,13.125,14.875,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,17,4.0,8.0,13.1875,14.625,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,17,8.0,4.0,13.125,14.9375,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,17,5.0,10.0,13.25,14.625,-1.375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,17,10.0,5.0,13.25,15.0,-1.75,FIRST,False,"(62, 75)","(75, 88)"
Illusions,avg,17,6.0,12.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
Illusions,avg,17,12.0,6.0,13.3125,15.125,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
